year,contest_type,county,source_result_key,target_polygon_key,score,status,confidence,notes
2020,president,,Richland - Eastover,Richland - Eastover,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Edgewood,Richland - Edgewood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Estates,Richland - Estates,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Fairlawn,Richland - Fairlawn,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Fairwold,Richland - Fairwold,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Friarsgate 1,Richland - Friarsgate 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Friarsgate 2,Richland - Friarsgate 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Gadsden,Richland - Gadsden,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Garners,Richland - Garners,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Greenview,Richland - Greenview,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Gregg Park,Richland - Gregg Park,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Hampton,Richland - Hampton,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Harbison 1,Richland - Harbison 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Harbison 2,Richland - Harbison 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Hopkins 1,Richland - Hopkins 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Hopkins 2,Richland - Hopkins 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Horrell Hill,Richland - Horrell Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Hunting Creek,Richland - Hunting Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Keels 1,Richland - Keels 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Keels 2,Richland - Keels 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Keenan,Richland - Keenan,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Kelly Mill,Richland - Kelly Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Killian,Richland - Killian,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Kingswood,Richland - Kingswood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Lake Carolina,Richland - Lake Carolina,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Lincolnshire,Richland - Lincolnshire,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Longcreek,Richland - Longcreek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Longleaf,Richland - Longleaf,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Lykesland,Richland - Lykesland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Mallet Hill,Richland - Mallet Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Mcentire,Richland - Mcentire,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Meadowfield,Richland - Meadowfield,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Meadowlake,Richland - Meadowlake,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Midway,Richland - Midway,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Mill Creek,Richland - Mill Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Monticello,Richland - Monticello,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - North Forest Acres,Richland - North Forest Acres,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - North Springs 1,Richland - North Springs 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - North Springs 2,Richland - North Springs 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - North Springs 3,Richland - North Springs 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Oak Pointe 1,Richland - Oak Pointe 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Oak Pointe 2,Richland - Oak Pointe 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Oak Pointe 3,Richland - Oak Pointe 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Oakwood,Richland - Oakwood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Old Friarsgate,Richland - Old Friarsgate,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Olympia,Richland - Olympia,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Parkridge 1,Richland - Parkridge 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Parkridge 2,Richland - Parkridge 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Parkway 1,Richland - Parkway 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Parkway 2,Richland - Parkway 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Parkway 3,Richland - Parkway 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Pennington 1,Richland - Pennington 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Pennington 2,Richland - Pennington 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Pine Grove,Richland - Pine Grove,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Pine Lakes 1,Richland - Pine Lakes 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Pine Lakes 2,Richland - Pine Lakes 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Pinewood,Richland - Pinewood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Polo Road,Richland - Polo Road,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Pontiac 1,Richland - Pontiac 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Pontiac 2,Richland - Pontiac 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Rice Creek 1,Richland - Rice Creek 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Rice Creek 2,Richland - Rice Creek 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ridge View 1,Richland - Ridge View 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ridge View 2,Richland - Ridge View 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ridgewood,Richland - Ridgewood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Riverside,Richland - Riverside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Riversprings 1,Richland - Riversprings 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Riversprings 2,Richland - Riversprings 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Riversprings 3,Richland - Riversprings 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Riverwalk,Richland - Riverwalk,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Round Top,Richland - Round Top,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Sandlapper,Richland - Sandlapper,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Satchelford,Richland - Satchelford,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Skyland,Richland - Skyland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - South Beltline,Richland - South Beltline,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - South Forest Acres,Richland - South Forest Acres,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Spring Hill,Richland - Spring Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Spring Valley,Richland - Spring Valley,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Spring Valley West,Richland - Spring Valley West,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Springville 1,Richland - Springville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Springville 2,Richland - Springville 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - St. Andrews,Richland - St. Andrews,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Trenholm Road,Richland - Trenholm Road,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Trinity,Richland - Trinity,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Valhalla,Richland - Valhalla,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Valley State Park,Richland - Valley State Park,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Walden,Richland - Walden,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 1,Richland - Ward 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 10,Richland - Ward 10,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 11,Richland - Ward 11,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 12,Richland - Ward 12,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 13,Richland - Ward 13,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 14,Richland - Ward 14,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 15,Richland - Ward 15,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 16,Richland - Ward 16,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 17,Richland - Ward 17,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 18,Richland - Ward 18,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 19,Richland - Ward 19,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 2,Richland - Ward 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 20,Richland - Ward 20,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 21,Richland - Ward 21,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 22,Richland - Ward 22,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 23,Richland - Ward 23,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 24,Richland - Ward 24,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 25,Richland - Ward 25,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 26,Richland - Ward 26,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 29,Richland - Ward 29,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 3,Richland - Ward 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 30,Richland - Ward 30,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 31,Richland - Ward 31,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 32,Richland - Ward 32,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ward 33,Richland - Ward 33,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
